Date,A,ADBE,ADSK,AMAT,AVGO,AYI,AZO,BBY,CAG,CASY,COO,COST,CPB,CPRT,CRM,CSCO,DCI,DG,DKS,DLTR,DRI,FDS,FDX,FL,GIS,GME,GPN,GPS,HD,HPQ,HRL,INTU,JBL,JWN,KMX,KR,KSS,LOW,M,MON,MSM,MTN,MU,NKE,NTAP,NVDA,ORCL,PANW,PAYX,PVH,RAD,RHT,RPM,SJM,SNPS,STZ,THO,TJX,TTC,VMW,WDAY,WMT,WSM
2017-05-22,55.8407611548,138.85,113.36,44.5304411141,236.397491882,169.897046029,659.49,51.1444183064,37.5866790445,113.314016437,217.314423567,171.862124048,56.6677263278,29.7,88.94,31.0291526906,46.5572389244,71.9498940658,40.5460461601,80.92,86.1190762984,161.21,190.739386515,59.3002760353,55.6676625862,23.1828717068,91.7076236295,21.8363687797,154.147571394,18.8393281454,34.8353050867,126.488924723,28.9607098976,41.3177531145,65.03,29.1250137624,36.5527947236,83.168657636,22.6322911704,114.953719403,85.6467710161,202.3378891,28.06,51.2185455745,39.6016128741,138.780442668,44.2879733588,117.11,57.3237761758,102.059264675,3.6,87.9,52.4968034963,125.202856804,72.25,183.650190803,93.1479305925,74.9618453483,66.8173936025,95.24,99.49,78.0621712129,48.8482563535
2017-05-23,58.4097548028,139.52,113.0,44.8091919192,234.572794403,169.487631495,581.4,50.9467587187,37.9026994673,112.079854115,217.054454164,171.931905653,57.2887155013,30.02,88.49,31.196134519,46.3792753864,70.2219048915,40.9912809276,78.85,85.3702147653,160.88,192.142686985,58.9067119003,55.6480301889,21.8429884772,91.1877504769,21.9149168689,153.030703251,18.6914527283,34.8353050867,128.46842268,28.9307918089,40.8361713108,64.49,28.9658606818,36.3316705052,81.4765885753,22.2842508107,114.993358617,85.1995034408,203.912310376,28.29,51.8442520649,39.1162504352,136.912052259,44.2185098111,118.12,57.5518022657,102.319110041,3.54,87.63,53.0602224003,125.774829528,72.6,180.378915546,91.9649419328,74.075724451,67.0660812369,94.87,98.44,78.0025438383,48.2873476887
2017-05-24,58.9773231669,141.12,112.48,44.5298204265,237.607345645,167.610316069,590.99,49.8299820485,38.0607096788,113.383686891,217.644384733,172.470220891,57.5449967475,29.98,89.6,30.9309280857,46.35950166,69.7253562782,41.0605396692,78.08,85.9318609151,161.37,192.351689182,58.6705734193,55.8639865594,21.8911857157,92.4874333584,21.787276224,153.198727662,18.740744534,35.0232831602,137.102614773,29.3197269625,40.9442815117,64.51,28.9758077493,36.4662678555,79.0126985394,22.4099320517,115.151915471,84.8317501012,203.417209346,28.99,51.6555469329,39.1855879265,138.450726714,44.486440638,117.97,57.8987984895,101.979312255,3.66,87.99,53.3567586656,125.9819231,73.03,178.35431531,92.5117013974,73.6675114534,66.5985484843,96.02,99.42,77.6646553824,48.8187348449
2017-05-25,59.047024545,142.85,113.89,44.9189450056,238.856866745,166.072515135,607.34,60.5332487201,38.3372275488,114.319261554,218.294308241,174.184854611,57.9885604429,31.41,91.27,30.8818157833,46.3001804806,71.9697560103,41.5453508605,78.8,86.8088171841,162.52,193.884371965,58.7000907295,55.7854569701,22.7683754559,92.3474675096,21.6203615346,154.641760838,18.1098094208,32.7774398615,137.629817747,29.7784709898,41.4500113148,64.69,29.0852254923,37.3699929223,80.4771793639,22.5839522316,115.478938983,84.4540574821,203.892506335,29.43,51.9932298008,40.572337752,138.140993544,44.8536051046,117.64,58.602705115,106.916374216,3.7,88.77,53.4259504608,126.228463067,73.53,179.660830733,91.4380646307,75.0414966649,66.1111207209,96.77,100.5,77.8236617146,48.3365502032
2017-05-26,59.2561286791,141.89,113.03,45.3978675645,239.203955939,164.634571405,615.62,58.2799294208,38.5446159513,115.234930374,217.434409446,177.30508923,58.116701066,31.05,90.83,30.9407505462,46.1518775322,71.8207914263,41.6047154961,78.28,86.6610155657,161.95,193.336985257,58.8575163834,56.2664507043,21.4188527786,91.827594357,22.0131019803,153.099889773,18.2083930322,32.7675462787,137.828762265,29.2399453925,42.1144014483,64.72,29.2941139107,37.235395572,80.0615834543,22.6612945337,115.726684068,84.960960734,206.526443817,29.76,52.2315941781,39.8591521274,141.717912081,44.9131452884,118.08,58.771246138,105.227379334,3.67,88.58,53.3666432078,126.396110244,74.37,180.448729347,90.8614819226,75.2007992982,66.8472361186,96.81,99.99,77.6447795908,48.3463907061
2017-05-30,60.1124598951,142.41,113.16,45.4577328844,237.825515996,162.547555852,612.98,58.5863017817,38.0409584023,114.239638178,218.174322363,178.361782104,57.0521481971,30.89,90.86,31.117554835,46.3001804806,72.5159594849,41.6838683437,78.17,86.2077572694,163.83,192.958790804,58.7000907295,55.530235805,21.7562334479,91.9575626451,22.130924114,152.971400517,18.671736006,32.9159500209,139.310898926,29.868225256,42.0846526363,63.54,29.6024730044,37.2930801507,78.5773123483,22.815979138,115.796052692,83.4104331399,208.189983279,30.7092,52.5593451969,40.086975313,144.745304027,45.0719191118,117.0,58.602705115,105.527200911,3.46,89.42,53.1788369064,126.001646297,74.7,180.029846539,90.2650170522,74.523763107,67.4042964196,96.74,99.31,77.6646553824,47.7658010355
2017-05-31,60.082587876,141.86,111.77,45.7770145903,237.488343636,162.677370217,605.92,58.6950145549,38.0607096788,115.842058613,218.724257639,179.86707101,56.8254378639,31.19,89.64,30.9702179277,47.417396025,72.8834054588,40.6944577493,77.7,87.6266528057,165.69,192.918980862,58.4541131451,55.6971111822,21.341737197,91.587652902,22.0916500694,152.603585219,18.4942855054,33.2721190022,139.897785255,29.8383071672,41.4500113148,62.83,29.6223671395,36.9469726783,77.9440233431,22.7193012603,116.360911485,83.4303116988,211.804220801,30.77,52.6288681402,40.1067860248,144.225751614,45.0421490199,118.59,58.7216752489,105.886986803,3.41,89.57,53.60387222,126.080539087,74.87,182.263888178,89.9966078606,74.8821940317,68.130464312,97.15,99.98,78.1118606917,47.8838870702
2017-06-01,60.4709241251,141.38,113.03,45.8967452301,232.639011748,166.751544119,623.98,59.5943656787,39.453174667,115.433988813,219.764135253,180.066447024,57.1310039652,31.79,90.05,31.2550692819,45.5982131917,77.6502721463,41.0605396692,80.56,88.7696519876,165.96,197.417504353,58.4049176282,56.4922232735,21.9586618495,93.2872382085,22.3763868925,154.233901678,18.6815943671,33.549139321,140.584143843,30.5762866894,42.5209685449,63.93,30.089879314,37.9083823238,79.5866167004,23.280032951,116.717664408,84.782053704,212.566676388,30.76,52.1223438385,39.2351147059,144.125737774,45.4390835783,138.99,59.1578990731,106.146832169,3.53,90.72,54.9382854137,128.427599572,74.93,184.198727812,91.9649419328,75.5691866375,68.6676296022,97.4,101.5,79.3143460789,47.9035680759
2017-06-02,60.5505828428,143.48,112.91,46.6949494949,252.413178994,167.510458866,621.7,58.9717379776,39.0976516913,115.822152769,238.291954654,180.405386247,56.904293632,31.72,90.86,31.4122286498,46.1815381219,78.3653021495,40.5757284779,80.43,89.9619183758,165.38,202.144935012,57.1061559829,56.4922232735,21.8526279249,92.3674626308,22.1505611363,154.432720759,18.7111694506,33.7470109772,142.056333279,30.7757406143,42.1144014483,63.6,29.9705145035,37.4757479834,79.3788187456,23.0190026812,116.757303621,85.6865281339,213.24991581,31.21,52.8000339687,39.037007588,143.516362742,45.3100798468,138.11,58.7613319602,105.896980856,3.68,91.54,55.3237825586,128.703724335,75.82,184.278515014,93.0882841054,74.8921504463,68.7173671291,95.36,104.41,79.1255260594,47.6969175152
2017-06-05,60.1423319143,143.59,110.88,46.6151290685,250.112473477,167.9198734,617.07,58.8234932869,39.2951644556,115.951540754,240.861652218,181.511923125,56.6578693568,31.29,91.38,31.196134519,44.9654539453,77.7694438135,40.0018703332,79.28,90.4742973194,164.43,201.289021251,56.6732354344,56.3842450882,22.0357774311,91.6976260688,22.0327390026,153.876027334,18.53371895,33.7964788913,141.897177664,30.8555221843,41.301267255,62.59,29.9307262333,36.9854290641,78.6069977705,23.0673416201,116.618566374,85.5473782216,210.081269215,31.21,52.8299320627,38.6110772845,147.882601291,45.5680873098,140.52,59.0884998284,105.147426914,3.75,91.75,54.6516336906,128.693862736,75.76,184.019206609,94.1320976286,74.7029785693,69.0257397957,91.9,102.87,79.7615513882,45.8961054861
2017-06-06,59.8436117227,143.03,111.45,46.4754433221,251.748751108,171.884204379,603.88,57.845078328,38.9495171181,106.157865552,241.591566312,180.814107076,56.7465820959,30.98,91.1,30.9996853092,44.6787349118,74.8199450506,38.775001196,76.88,90.631952379,163.41,202.204649926,54.1937813841,56.4725908762,21.4672386895,92.2174992214,21.6890911126,153.289511046,18.0013674482,34.132860707,140.882560621,31.045003413,39.803910387,61.64,29.6522083422,34.8494034932,77.8747573582,21.1724552171,116.63838598,82.307173121,211.021961173,31.57,52.3017324023,38.3337273194,147.21317799,45.260463027,139.14,58.5531342259,103.588354716,3.41,91.66,54.7307100281,128.713585933,75.81,185.335695432,103.645712311,73.6475986242,68.6775771076,92.08,102.66,78.4398112518,45.8075409601
2017-06-07,60.3713507279,143.62,111.17,47.1539169473,252.165258141,172.76294777,606.77,58.6851315755,38.9396414799,107.16311067,243.071392147,181.631548733,56.5297287337,31.17,91.39,31.0487976116,44.5897531428,73.5587115728,38.7651070901,75.41,90.7009264676,164.03,205.170490635,54.400402555,56.6394662533,21.6044721789,92.2404936109,21.7283651572,154.045023552,17.9816507259,34.607752682,141.220766302,30.8954129693,40.141063589,62.47,29.5527376667,35.2590522328,76.9742995539,21.0854451272,116.687934997,81.6511806774,212.853834985,32.5,53.0491847518,38.8983326055,148.991645865,45.0520723838,140.03,58.8009886715,103.118634246,3.41,91.93,54.5923264376,129.068603486,76.07,184.04912681,101.42885121,73.8666397449,69.3639549784,92.85,102.5,78.6584449586,45.0399817345
2017-06-08,59.8933984213,142.63,111.12,47.3135578002,252.909020701,172.982633617,598.96,58.4182911322,38.623621057,108.84515448,241.731549837,180.844013478,55.8495977341,31.07,91.25,31.0537088419,45.8008938878,73.1813346267,38.3477437223,74.84,90.5038576431,163.73,204.861963581,53.0130889793,56.1486563205,20.9477119085,91.0706141797,21.8854613354,152.593644265,18.0210841705,33.8162660569,141.95686102,31.3741023891,44.2563159086,60.76,30.0401439763,34.449508295,76.8258724433,21.0467739761,116.757303621,83.5595223317,208.784104515,32.45,53.0192866579,39.6313289418,159.814322287,45.0719191118,139.22,58.4044215585,103.098646141,3.53,91.95,54.6318646063,126.731404599,76.12,182.962026191,102.422959327,72.4627852896,69.8812252579,90.61,102.84,78.4398112518,45.8665839774
2017-06-09,58.9574084875,138.05,105.95,44.6395735129,241.316241608,176.926993156,606.36,57.4497591527,38.2779737195,110.148987256,237.402059389,179.817227006,55.731314082,31.35,87.27,30.8130585598,45.9596835524,74.7007733834,39.7687666174,75.38,90.7699005561,163.9,205.419302775,53.8986082829,56.0406781352,21.5750650026,89.0908182193,22.4156609371,152.056832747,17.5478828356,34.3999874429,139.470054541,30.9552491468,46.7651323829,59.61,30.6170738937,36.936661357,77.8252816547,21.9458782387,116.460009519,83.5297044933,200.119836484,30.6,53.2784034724,39.1459665029,149.471232708,44.6849079173,134.04,58.0574253347,105.527200911,3.0,88.85,54.9778235824,125.400088778,74.93,180.518543148,101.746965807,73.3588626015,69.9210152794,87.63,97.97,78.9267681442,47.7362795268
2017-06-12,58.7383470136,137.25,107.44,44.2404713805,240.651813722,182.798596721,612.02,56.451578235,38.2187198902,108.576425587,236.722139411,179.079535754,56.0763080673,31.44,86.18,30.6902778037,46.1680949872,74.5915326885,40.6233677991,75.35,90.5925386141,165.81,208.126378858,53.9773211099,56.1879211151,21.2809932397,89.4907769992,22.7102162714,151.281438333,17.6395655942,34.3604131117,139.002534923,30.7557952218,46.0809097081,60.8,29.8710438281,37.1609928097,78.2012970015,21.9168748754,116.707754604,83.1520118742,200.327778916,31.2,53.846467258,38.4922130137,149.840914233,44.506287366,133.0,59.1281565396,106.136838117,3.02,88.72,54.671402775,126.27777106,73.89,178.663490716,103.228186902,73.4484703327,69.9608053009,87.36,97.35,78.7478860205,48.6120842841
2017-06-13,59.0271098655,139.09,107.55,44.7493265993,240.919568243,178.994037268,612.08,57.5090570289,38.4952377602,108.178308709,240.851653395,179.901961812,56.1551638353,31.57,87.27,31.137199756,46.5452204407,75.1873910244,40.3351883309,75.5,88.7006778991,166.98,208.424953426,54.2134595909,57.1008275902,21.5456578263,90.7906430338,22.9949530945,153.080751012,17.6197012186,34.3109451976,139.141796086,30.7657679181,45.9916632722,61.63,30.1595087868,37.1024715612,78.8147957253,21.8849711758,116.985229099,83.102315477,203.189462872,31.54,54.1255161351,38.561550505,151.269683369,44.6352910975,134.75,59.9906900103,105.547189016,3.11,89.28,55.2051680525,126.465141435,74.66,179.072400123,105.305872867,73.5878601367,70.627288161,88.81,98.67,79.0261471018,48.2184641685
2017-06-14,59.1266832627,138.25,106.2,43.8812794613,238.539528053,180.362080956,608.38,57.1412376495,38.4754864838,108.516708055,238.961875809,181.103202296,56.1748777774,31.5,87.17,31.0389751511,46.3368090058,75.1377361631,40.355062777,75.27,89.1440827542,167.48,207.907424175,52.9048588421,57.6701671124,21.202574103,90.3906842539,22.8280384051,155.834395276,17.2820068322,34.3505195289,139.450160089,30.5463686007,46.9237927133,61.83,30.1197205166,36.7318369872,79.7152535296,22.3765473477,116.886131065,83.2514046687,202.298281017,31.06,54.4743272316,37.7394059656,151.589407931,44.4665939101,133.88,59.5742945417,106.366701326,3.07,88.92,55.1063226307,125.715659935,74.34,179.421469129,105.176638812,72.8510854581,71.502668634,87.95,98.58,79.4037871408,48.3267097003
2017-06-15,58.9574084875,137.52,105.58,43.0631200898,237.022252432,178.504736971,613.01,56.2167186687,38.7717556302,108.327602538,239.811775782,179.498225384,56.1453068643,31.45,86.27,31.0194284547,46.3070359437,71.8207914263,40.4246233383,72.73,88.4839021921,168.94,209.450059442,51.979983125,57.7486967016,20.800676027,90.3306904369,22.6709422268,155.84433623,17.1528883904,34.2317965351,139.261162797,29.3596177474,46.6064720525,61.55,24.4299978827,36.3612024133,79.5470361376,22.3470527774,116.54919775,83.1122547564,203.367699243,30.56,52.7203057181,37.6106363389,152.238848448,44.3375901786,132.04,60.2088019224,105.597159279,2.95,87.92,54.839439992,125.390227179,74.02,179.820405136,104.967876107,72.2238313397,71.2937710212,87.73,98.27,78.4199354603,48.0019731049
2017-06-16,59.2561286791,137.84,104.88,43.0132323232,235.289327858,176.237978451,593.81,55.3220228809,37.5373008534,107.491557094,238.921880516,166.588628479,54.2626254017,31.24,86.0,31.0587182967,46.8528754158,69.6359775278,39.7389549483,70.07,87.9912301309,169.94,209.49982187,51.2026939584,56.0504943339,20.183125325,89.5407718467,22.474572004,155.715103828,17.232345893,33.5887136522,138.753854275,28.3822935154,47.102285585,60.69,22.1720135507,36.4587378275,78.9632228359,22.5436832462,116.816762442,84.8416893806,207.160173136,29.86,50.9264200793,37.6205416948,151.489494006,44.744448101,131.59,60.5657123241,105.067474494,3.0,87.85,55.007477209,122.993858701,73.78,180.398862346,104.510586373,72.124267194,72.0099914081,88.1,98.39,74.7727277155,47.2048923706
2017-06-19,60.2916920101,140.35,106.16,44.1905836139,240.169402807,178.065365275,596.86,55.4611977812,37.0533945809,107.52141586,242.081508649,163.827270685,54.0359150685,31.58,87.54,31.4220511103,46.644463981,71.2050711458,40.0072599705,70.55,89.2426171664,171.63,209.947683722,50.6221868594,56.0701267312,20.388975559,89.7407512366,22.61203116,157.872290851,17.5700402794,33.9844569648,140.00720474,29.0604368601,47.6575967413,61.65,22.5201609147,36.6050409488,80.2298008463,22.3273897305,116.787033031,85.4579247065,209.328715649,31.2,51.8432949613,38.0563773543,157.184587765,45.3795433946,134.14,60.6053690354,105.657123594,3.36,90.35,55.3633207273,122.441609175,74.71,182.792478388,105.902337738,72.0346594628,72.5670517091,88.78,100.21,75.0311130054,47.4607454458
2017-06-20,60.0726305362,140.91,104.93,43.262671156,239.014119758,175.858521078,585.2,54.6062662506,37.3002855362,106.237488928,242.761428627,162.391763384,53.8880605034,31.18,86.92,31.2845366634,45.6321798691,70.9071419779,39.3215915805,68.94,87.3803167751,167.75,208.454810883,49.5202072815,55.6971111822,20.2321372855,89.1008171888,21.7283651572,156.739022092,17.7090909091,33.5788200694,139.430265637,28.5618020478,45.7735053179,59.26,22.2615371586,35.1420097358,79.6163021225,21.7276668007,116.747393818,83.4899473755,207.655274166,30.83,51.3848575203,37.8978916599,156.954785736,45.4887003981,132.33,59.4949811191,104.827617232,3.27,89.96,55.1557453416,120.676383011,74.61,184.05910021,104.808818809,69.8741174996,72.0199389135,88.22,98.94,75.0708645884,46.1421180584
2017-06-21,59.5349341913,144.24,105.69,43.5220875421,244.123259448,174.500463111,574.01,54.8448517941,37.2114047923,106.486311977,243.831302711,162.640983402,53.3262131559,30.99,87.56,31.2747142029,44.7588367137,71.2348640626,37.811133678,68.05,86.9861791261,165.85,211.796871741,47.0505923346,55.1768526534,20.0556942278,89.6007656636,21.5025394009,155.665399058,17.5899046551,33.6381815663,139.509843445,29.0205460751,45.6941751527,59.74,22.251590091,34.683593289,78.3101435493,21.2360906288,116.212264434,82.8339549319,208.358317629,32.01,52.4113587469,38.2445791163,159.332737166,45.9749452322,132.94,59.4156676965,105.007510178,3.19,98.58,54.6318646063,119.887455117,74.65,184.009233209,106.727447475,69.0975171626,71.4678523652,90.01,102.24,75.7665172918,45.9551485034
2017-06-22,60.3514360484,143.7,106.78,43.2427160494,243.047651092,176.507592901,579.63,54.8945571156,36.6287421377,105.102855825,245.031161495,159.291466367,53.1783585908,31.27,88.47,31.2845366634,44.9771725026,70.5893508654,38.3477437223,67.68,87.8532819538,166.09,211.12845957,46.7357410266,54.9707124816,20.1341133645,90.4706760099,21.6203615346,154.561953161,17.5899046551,34.0537120445,139.251215571,29.2798361775,47.0824530437,62.5,22.4405843743,35.4053553541,77.5185322928,21.7178352773,115.786142888,83.897457833,208.586064103,31.89,52.2220041517,38.7398469111,158.233683984,49.9145207248,136.06,58.8902162719,109.0051312,3.08,98.88,54.2562520036,119.552160762,74.59,183.620270602,106.837136527,68.4503502151,70.520531872,90.44,102.83,75.0509887969,46.4274926422
2017-06-23,59.5150195119,145.41,107.71,43.9910325477,242.689114974,176.897035995,574.98,54.8547928584,36.7670010727,106.04340695,246.161028518,156.639765381,52.8136506635,31.54,88.62,31.5300981757,45.2153569995,69.268531554,38.8147932053,66.6,87.4295839812,166.77,214.839643568,47.2572135055,54.9118152896,20.2419396776,91.2505956307,21.5712689789,150.416575333,17.6792943456,34.5681783508,139.549632348,30.0078430034,47.5980991174,61.71,22.4803726445,36.1173638778,75.2723353525,21.8948026992,115.964519349,84.2155147753,209.209891402,31.75,52.6704755614,39.4926539592,153.977350753,50.5595393823,138.41,58.7315894267,110.41429261,3.11,99.42,53.6236413043,119.04921923,74.36,184.07904701,107.634875086,68.9680837731,70.4507293094,90.92,103.33,74.375211885,46.722707729
2017-06-26,58.9872805067,144.96,106.12,43.1529180696,241.762896667,176.307878494,579.61,55.9582509967,37.1817778777,106.426594445,246.73096144,159.700187196,53.0206470546,31.45,88.11,31.6676126225,44.828307192,69.9239757235,39.1924076809,68.49,88.7597985464,166.09,214.849619869,47.5917430202,55.1375878587,20.7124544982,90.2406997115,21.7676392017,150.525925828,18.0368531076,34.4296681914,137.669606651,30.1574334471,47.3997737045,63.38,22.490319712,36.5952874073,75.895729217,22.091433168,116.737484014,84.5932073944,208.232561968,32.5,53.0990149085,39.9086789069,152.019037811,50.4702291066,137.11,58.7315894267,112.263192332,4.05,98.19,53.4556040874,120.370673452,74.52,181.984632974,108.492444037,69.6351635498,70.6302216133,90.66,102.23,75.0311130054,46.811272255
2017-06-27,58.6288162767,142.54,102.92,41.7959708193,234.373068889,175.079634891,578.77,55.8488992893,36.5398613937,105.500972704,243.221374495,158.76311993,52.1236626929,31.28,87.68,31.196134519,44.5603496329,70.3013526696,39.6495199409,69.22,91.3315467059,165.65,213.822060859,47.719651364,54.499534946,20.9575143006,89.8507399011,22.1112870917,151.341084058,17.6494977821,33.7865853085,134.576019391,29.1103003413,47.270862186,63.1,22.6494727927,37.4633525937,75.5296090108,22.7009876212,116.192444828,83.8378221563,204.500617275,31.66,52.7701358747,39.2549254177,146.453832155,50.3610721031,134.98,58.1169104016,112.41310312,3.74,96.0,53.37652775,118.506831303,73.65,181.79513837,107.026599435,69.6550763789,69.7527036828,89.25,98.36,75.5379456892,47.628033995
2017-06-28,59.1465979422,143.81,104.28,42.5941750842,240.06980944,179.473351845,569.02,56.4354220835,36.9052600077,106.376829835,242.321480406,159.670280794,52.1335196639,31.51,88.09,31.5104532547,45.1458865212,70.986589756,39.90788774,69.97,90.2181078476,169.74,216.635377761,47.9262725349,55.3829928252,21.0849453978,91.8705317395,22.0720130471,152.325238506,17.9077346658,33.8459468054,134.655597199,29.6887167235,47.2807784567,62.09,23.2264027101,37.4828596765,76.2123737196,22.7894713322,117.678915337,85.0901713669,204.669798768,32.24,53.1787431591,40.0275431777,151.619382109,50.4801524706,136.19,57.1552351528,113.302573798,3.93,96.81,54.4242892206,118.15181375,74.26,183.191414395,108.283037665,71.0987564926,70.0418857281,89.58,98.94,76.0348404774,48.0511756193
2017-06-29,58.6805944432,141.24,101.39,41.3469809203,233.088314463,198.236520382,559.67,56.9225342347,35.631302678,105.510925626,237.092095869,158.18492949,51.2463922731,31.41,86.8,30.8523484018,44.6397444653,70.351007531,39.0036004431,69.73,90.4151766721,169.57,214.719927955,47.9164334315,53.9596440198,21.1829693188,90.4006832234,21.8265502686,151.261556425,17.4508540254,33.598607235,132.347840787,28.9607098976,47.1617832089,62.26,23.1169849672,37.0341967712,75.7967778099,22.5633462931,116.935680082,84.384482526,200.211368843,31.47,52.9893885639,39.7204771449,146.553746081,49.8152870852,134.7,56.2034740817,113.712329952,2.89,95.51,53.6236413043,116.386587587,72.97,192.277181953,105.211744213,70.7701948115,68.8352985736,87.05,96.45,75.4584425231,47.8248440528
2017-06-30,59.1895587828,141.44,100.82,41.2172727273,232.102340137,202.989723268,570.46,56.9921216849,35.3152822551,106.60574704,239.391825207,159.431029577,51.4041038093,31.79,86.6,30.7443013364,45.1955082914,71.5923790642,39.5799593796,69.92,89.1145224305,166.18,216.81495118,48.4871014272,54.3817405621,21.1829693188,90.3106924979,21.8167317575,152.494234724,17.3614643349,33.7470109772,132.109107365,29.1103003413,47.4295225164,63.06,23.1965615075,37.7169446706,76.7170258956,22.8484604728,117.292433005,85.4380461476,201.853424507,29.86,58.7995848273,39.6709503654,144.435570858,49.7557469014,133.81,56.4513285273,114.431901736,2.95,95.75,53.9201775696,116.692297146,72.93,193.214681569,104.224542746,71.8554440004,69.0945652349,87.43,97.0,75.2099951291,47.7264390239
2017-07-03,59.00992431,138.41,99.36,40.9179461279,228.825718386,202.780023141,571.71,58.8709828393,35.0585156615,106.416641523,236.352182952,158.324492699,51.4435316933,31.81,86.1,30.7737687179,45.2153569995,71.433483508,40.0668833087,69.89,90.0013321407,165.77,216.864832686,49.8252194861,54.1657841917,21.1731669267,90.0407203215,22.7294826996,153.10063292,17.4409218376,33.7865853085,130.985070836,29.4593447099,48.0046662141,63.74,23.425344061,38.6142704812,77.4393711671,23.4383518792,117.332072218,87.4259020375,199.265942854,29.14,58.4507737309,39.1954932824,139.210072548,48.9817245125,132.93,56.0448472365,114.771699523,2.69,94.79,54.3748665097,116.51478837,72.12,191.220001535,106.368465123,71.2580591258,69.4934370215,85.89,95.53,74.8919824647,48.2283046714
2017-07-05,59.6486246577,141.21,102.6,42.0254545455,230.668195663,200.593150384,516.83,57.8072889582,34.4758530069,104.51563343,238.001988781,157.526988643,51.2562492441,31.63,87.5,30.8425259413,45.5329363287,70.7482464216,40.2358161004,68.21,88.8090657525,165.29,217.792628685,49.4906899714,53.8025848413,21.0849453978,89.8707378401,22.8981431997,151.788426989,17.5303115281,33.3710548303,131.283487614,29.1701365188,47.7170943652,63.37,23.1070378996,38.3411713215,76.5587036443,23.1237431291,117.480719269,87.6246876265,198.897724311,30.51,57.3644763163,39.4827486034,142.926870581,49.0809581521,133.83,56.9966083076,113.382526218,2.48,95.54,53.8213321479,114.690392614,72.74,193.404176173,104.583525097,70.8697589573,69.3139447175,87.25,96.95,74.8522308816,47.3032973996
2017-07-06,59.0997415464,140.83,102.05,42.0154769921,234.084248126,198.735806399,507.48,57.0815912637,33.7055532262,103.19189481,236.162205311,156.599890178,50.9408261719,30.43,86.85,30.460836051,44.9771725026,69.5465987774,39.3911521418,67.93,88.9864276946,160.58,214.520401934,49.2742296971,53.3117749085,20.7026521061,88.400889324,22.5310585817,151.152205931,17.0734308877,32.7972270271,130.746337414,28.7712286689,46.9832903372,63.51,23.0075672242,37.3463100967,75.7868826692,22.4650310587,117.082513289,87.6445661854,198.131431668,30.1,56.9658350632,38.1288268156,143.356500461,48.4756329504,132.64,56.4810710608,110.814054712,2.36,94.91,53.5742185935,113.516862372,72.53,193.24460177,102.838471999,69.98363806,68.9948472883,87.51,95.64,75.0012993181,47.0572848273
2017-07-07,59.5089089566,142.22,103.32,43.4422671156,238.645624302,198.246506102,501.39,57.5289391576,33.0043829129,103.779117206,242.701435688,153.62918757,50.8422564618,30.97,87.92,30.6343314557,45.2550544156,70.0034235017,39.6296454948,67.98,89.4726381046,162.04,217.992154707,49.1758386634,53.1235690885,20.4968018721,88.9808295548,22.4616101405,151.331143104,17.232345893,32.8466949412,131.54417929,29.2100273038,47.1419506676,63.95,23.0374084268,37.2975423896,76.3410105487,22.2978951602,117.47076412,88.4993442181,201.206554094,30.2,57.783049632,38.4673072626,146.633677221,48.9718011485,136.15,56.9272090628,112.103287491,2.37,96.55,54.4737119315,113.792987135,73.15,193.005240166,102.858415463,70.0433765474,70.1017164961,88.19,97.1,74.8621687774,46.535738174
2017-07-10,59.7384418941,143.34,103.74,44.1107631874,240.786881678,198.146648899,507.54,53.910391749,32.8167457868,101.679050674,244.11126976,150.528890553,50.2311242592,30.83,88.5,30.7136436407,45.3245248939,69.2658108947,36.7875997046,66.39,88.5597532531,161.63,218.351301545,47.6212603303,52.8957409906,20.4771970879,88.6408645919,21.0428776978,150.287342931,17.7488196604,32.3025478865,131.51426022,29.3695904437,45.8330029418,64.2,22.490319712,35.727222221,76.1134223125,20.7248514099,117.231840532,87.724080421,202.072365262,30.5,58.5305019815,38.3976201117,153.567703658,49.2397319755,137.57,57.3436045314,111.933388598,2.34,97.25,54.7109409437,112.826550465,73.5,193.304442171,102.678924288,68.3806553131,70.2911805947,88.34,98.41,72.7752106673,45.0203007287
2017-07-11,59.6785637365,142.93,104.3,45.3030808081,239.910460054,199.125249493,499.57,53.3735742763,32.6587355754,102.246367225,244.501223865,150.638547361,50.7239728097,31.09,88.35,30.822697895,45.4733902045,68.8172626877,36.7180391433,66.87,88.6093665603,162.35,217.024453503,47.5425475033,53.0245133937,20.5458138326,88.300899629,21.0329564919,149.710767598,17.8183449753,32.1838248927,132.002938369,29.5790170648,46.0610771668,63.67,22.5102138471,36.0003213807,75.4504478852,20.8133351209,116.763948505,86.5114883282,201.763857835,31.37,57.9823702585,38.8953854749,155.745827236,49.4977394384,138.86,56.1142464813,111.693531337,2.25,97.41,55.1853989681,112.865996859,73.54,193.374255972,102.359828864,68.3010039965,70.6302216133,88.56,99.38,73.0137201656,44.8923741911
