Date,A,ADBE,ADSK,AMAT,AVGO,AYI,AZO,BBBY,BBY,BRCD,CAG,CASY,COO,COST,CPB,CPRT,CRM,CSCO,DCI,DG,DKS,DLTR,DRI,FDS,FDX,FL,GIS,GME,GPN,GPS,HD,HPQ,HRL,INTU,JBL,JWN,KMX,KR,KSS,LOW,M,MON,MSM,MTN,MU,NKE,NTAP,NVDA,ORCL,PANW,PDCO,PVH,RAD,RHT,RPM,SJM,SNPS,SPLS,STZ,THO,TJX,TTC,URBN,VMW,WDAY,WMT,WSM
2015-09-11,35.1360645455,79.19,46.3,15.0570988323,126.661701249,189.154569194,727.44,60.5376422758,35.3582813427,9.93235307731,39.579170869,108.161191516,149.556398822,137.889479463,46.7743075273,17.52,70.05,24.0733917234,29.5727049706,68.3210747696,49.3192442102,66.46,58.4128386859,161.714182498,148.497495529,69.0089906925,52.5468114209,38.1412582855,56.9769829335,29.7356668542,110.556344989,11.5034855441,29.6662347342,87.0033844138,19.2137873486,64.5913339888,60.21,36.2284156236,45.6027099008,65.9242712822,52.8807310564,88.2034404801,63.5453794669,103.181568356,16.8,54.574159184,29.9774555391,22.2824617709,36.6070510259,177.39,43.4985938008,113.640159224,8.61,70.53,41.8161876849,110.223463602,47.88,12.5199479531,124.860246905,52.1648755689,69.8262519581,34.4567561227,30.31,80.56,71.36,61.0574418567,71.2129043777
2015-09-14,34.7354586928,78.46,46.15,15.1542414054,126.767993491,188.79658557,719.93,60.1832755893,35.7954923985,9.80735734642,39.2657289111,107.062012363,147.697686395,137.987238754,46.8784608437,17.345,69.89,23.7773315639,29.1503748769,67.3112123796,48.9406122172,65.34,58.3795739713,162.333362849,147.662025108,69.1141290439,52.1932114857,38.4889696163,56.2378004761,29.5885516193,109.876381329,11.4568784204,29.5076174714,86.5260396779,19.1554753991,64.2227421373,58.99,36.3547147395,45.6027099008,65.4631952191,52.580840332,85.9623540369,62.7725302572,102.467212441,16.7,54.6083229395,29.5597835809,22.3218126967,36.2595157314,179.54,43.4320094674,112.404398481,8.46,69.79,41.1808850602,109.767798607,47.68,12.4025169838,125.340440932,52.3576504232,69.2524707791,34.5490423317,30.2,79.98,69.87,60.7080025143,71.1096156187
2015-09-15,35.3217111601,79.53,46.62,15.4650976394,129.850468521,192.018438184,729.44,60.8723219241,35.7861900356,9.95158318975,39.7596374508,108.269146612,148.487139522,139.238557674,47.5980655749,17.605,71.27,24.0363842035,29.3519415125,68.2463609163,49.3289527228,66.24,58.2465151133,163.502925734,151.367582151,69.4295440984,52.7980534801,38.3374031387,57.1467951196,29.2115688299,111.265039508,11.4865374991,29.791205911,86.6916490761,19.5442217289,64.7931819076,60.82,36.1021165077,45.360046683,66.7023371388,51.9537960903,86.6680578531,63.9174920494,101.571886361,16.52,55.5600275577,30.5565007537,22.5677559834,36.6746273332,183.19,43.7839552296,113.05217629,8.54,71.76,41.7782591699,110.327886829,48.05,12.3754175294,125.96763313,53.3889958936,69.0190682656,34.8259009585,29.69,80.49,70.67,60.7457797405,70.7715796802
2015-09-16,35.683233515,80.53,46.9,15.7079540721,127.463724532,193.321100815,732.72,61.1676274962,36.2420058172,10.091001505,40.3485284021,109.48609496,149.826211916,140.392117304,48.8194999212,17.66,71.88,24.1196511234,30.0238302979,69.1717683224,50.4065976258,67.71,57.6560664307,163.493097475,147.072281281,70.1177223989,53.1516534153,39.2111393033,57.1917454042,29.42304698,112.835659794,12.0627710291,30.1949589436,87.1592520827,19.9038120839,65.2056537414,62.06,36.1215471409,46.6003253519,67.3074994717,52.053759665,86.2007674883,64.7762133935,102.581509387,16.68,56.4092409094,30.7178740103,22.7251596868,36.9449325623,182.55,42.7947022763,115.34431315,8.59,70.99,42.2902941212,111.571472544,48.13,12.5651137105,128.535201193,53.9962366846,69.6025745494,35.1464741054,30.3,80.96,71.96,61.0952190829,71.8044672701
2015-09-17,35.5659830216,80.31,46.78,15.5622402125,126.610670478,193.917740188,734.62,60.9116960004,35.5629333263,10.0573488082,40.6049809131,110.114197333,150.435789647,140.137943148,48.8289684045,17.645,72.32,23.9438654036,29.3039494564,69.5419312848,49.8532124054,67.83,58.4461034004,162.873917123,146.934674388,70.2515348462,53.4866428275,38.8812593228,57.251679117,29.6345251302,112.92185237,11.6814400166,29.8825310017,83.5548122402,19.6608456278,65.2232057344,61.96,36.4324372723,45.5397972147,67.7013352757,50.8905471585,85.9242078847,63.6026275565,102.524360914,16.41,56.2579442777,30.5754858427,22.9317520476,35.4679075605,184.28,42.8232384192,114.56697978,7.66,71.38,42.4894188244,110.85949599,47.89,12.4928484986,127.800210336,53.6974356605,70.5459097081,34.9279015053,29.83,80.72,72.02,60.8874443387,72.7622357625
2015-09-18,34.9211053074,81.25,46.48,15.4748118967,123.683144065,190.278240013,724.99,59.0315838582,34.911767924,10.0188885833,40.1015741322,108.485056802,152.874100573,138.632450072,48.440760589,17.38,71.4,23.6293014841,28.3825019792,68.4022190057,48.5231461737,66.65,57.7641767528,161.497960788,142.816296666,70.098606335,52.6398640354,37.6865588529,56.8071707473,29.0276747862,110.249882494,11.2450278578,29.358613376,83.2820438197,19.4470351465,64.801957904,60.27,35.6843578937,44.2276183331,65.5016182243,49.1275532034,84.0169002735,61.1409597033,100.962302647,15.5,56.1505724747,29.76861956,22.9120765847,35.1203722659,184.98,42.7281179429,111.228432614,7.51,71.06,42.1480621903,110.660142555,47.33,12.2037876512,124.801447636,52.0877656272,69.39834735,34.6073283584,29.46,79.1,73.49,59.8202376984,72.2833515163
2015-09-21,34.8722509352,83.32,47.41,15.1930984346,123.363248794,192.436085745,728.4,59.5434468498,34.9396750127,9.97081330219,40.2725424729,108.77947979,154.752799155,140.001080141,48.7342835715,17.545,72.14,23.6293014841,28.7280447831,69.0159102329,48.406644022,67.85,58.4377872217,163.080310574,143.514160194,70.0508161752,52.8445797873,37.1961967197,58.0557897632,29.5333834062,111.648117627,11.2026577453,29.4259055481,84.5679520878,19.4567538047,65.2758617132,62.66,35.6163506774,44.2096432799,66.8560291599,48.9912392378,83.6068291371,61.4462828479,102.991073445,15.75,56.8875334867,29.635723937,23.1481821399,35.5547913841,185.4,43.0039673241,113.111971164,7.33,72.72,42.3092583786,111.115807549,47.72,12.2308871057,125.654037031,52.5889802483,69.9915787386,34.9619016875,29.96,79.83,73.18,60.1791213474,72.3115211778
2015-09-22,34.2469149699,84.66,46.93,14.6685285398,120.881637,186.986779472,728.0,59.1300190489,34.3908356022,10.0765789206,37.4230701281,106.993313666,154.333089897,139.453628113,48.4028866558,17.185,71.65,23.2592262847,28.2481242221,69.347108673,47.8726758269,69.18,57.9554488613,159.876297963,141.509031184,69.8405394723,53.1609586767,36.8663167392,57.9658891941,29.1472059146,110.901115296,10.8679338566,28.9981195968,84.6069190051,18.7570104111,64.6790939535,59.72,35.3734677623,43.9490050089,65.9626942875,48.5641221456,82.4910541845,60.8738019518,100.733708754,15.41,56.599581833,28.5440813192,22.5185673261,34.9369508605,180.09,42.8137263716,111.90610786,7.17,72.72,41.5412059518,107.479980613,47.51,11.5172681386,124.693648977,49.466027609,69.2621958838,35.0347592209,29.25,79.18,72.89,60.0563453622,73.3444087677
2015-09-23,34.1492062254,85.5,46.92,14.1876728029,121.69591587,179.916602903,746.23,58.9036181103,34.2792072475,10.0381186957,37.5180525396,105.894134512,154.912688396,142.171336394,48.6301302551,17.045,71.99,23.3887526045,28.2097305772,69.892611986,47.8532588016,69.89,59.1363462265,160.298913124,141.194501143,70.5860659645,53.4215059974,36.6255935102,58.5752152738,28.7518337208,111.255462555,10.8001416766,29.1759631945,85.3278069735,18.552918588,64.6264379747,59.32,35.3443218125,43.6074789986,66.0203287954,48.0279538809,80.4693081167,60.0818700455,100.93372841,14.81,56.3360328618,28.1928571726,22.6267823722,34.7438756968,179.3,42.8993348002,108.438005131,7.0,73.25,40.9059033271,107.793250297,47.57,11.3095056546,125.487439103,49.2346977838,69.2038452555,35.2970463411,29.29,78.63,72.63,60.1791213474,74.4054660191
2015-09-24,33.7583712471,83.91,47.05,14.2702439901,120.300009236,172.587882606,746.53,58.4015986377,34.0559505382,10.2111897077,39.0092764,104.677186164,153.793463709,141.623884366,48.4218236224,16.915,71.71,23.5090270443,27.547440203,70.4673386909,47.9891779785,69.25,59.4274124785,156.691941872,140.005184426,71.092641658,52.9934639706,36.732581612,57.6911930106,28.5127714641,111.418270755,10.7026904178,29.4162923806,85.5908336648,18.951383576,64.1437581691,59.07,34.936278515,42.9963271907,65.7801850125,47.3282088574,80.0592369803,59.4521410598,100.447966388,15.34,56.0236785256,27.993513738,23.0596425567,34.8114520041,180.77,42.8137263716,106.733851205,6.83,73.16,40.5835109504,107.679334048,47.03,11.5740021578,124.57605044,49.4853050944,69.2719209886,34.7530434251,29.52,78.82,72.49,60.2830087194,73.4476975267
2015-09-25,33.7583712471,83.13,46.97,14.1828156743,122.859171399,175.173319889,753.48,58.8544005149,33.9815316351,10.0861939769,39.4461954929,104.441647774,149.756260373,142.288647542,48.9236532376,17.1,72.44,24.0780176634,27.240291044,69.941317639,47.7658821878,70.11,58.8452799745,157.104728773,141.980826245,72.4116500673,53.4401165203,36.554268109,57.80606596,28.6414972946,111.801348874,10.5967651366,29.8921441691,85.6103171234,21.2644242381,64.0559982044,59.73,35.0820082641,42.8705018185,65.9819057901,47.7189755588,80.5932831114,59.3376448806,102.314816512,14.91,61.0067062958,28.069454094,23.2268839916,34.8017982459,180.81,42.13837099,104.491543406,6.8,72.92,40.7731535249,108.562184975,46.8,11.2821439473,127.222017528,49.7744673758,69.0093431609,34.7481692255,29.42,79.12,72.57,60.2357871867,73.1941705728
2015-09-28,32.7000536579,80.52,46.14,13.9593877561,117.149525513,169.127374243,730.8,56.2557114806,33.0419929832,9.99004341464,38.3918907253,102.135334371,144.659790815,140.333461729,48.0998951901,16.73,69.04,23.7403240439,26.2804499219,68.6360061399,47.0280352272,68.7,56.641492638,153.694322712,138.334243584,70.6147400604,51.5604537069,35.9301708486,55.9381319123,27.7036376721,109.273033292,10.4103366416,29.5364569737,83.9931900589,21.0408950985,62.2130389466,57.9,34.7322568663,41.4414850912,64.5026200875,45.7015288679,79.2581677835,58.4789235365,98.1525027146,14.06,59.6108728558,27.6233045024,22.9219143162,34.2129189968,175.7,40.8161963698,99.7079534362,6.2,70.75,39.2844593148,107.280627178,46.25,10.8534772007,123.409864946,48.8491480753,67.1907485764,33.9341778858,28.64,77.13,70.55,60.122455508,71.3443627982
2015-09-29,33.0626254246,79.83,45.24,14.1342443877,116.005657577,168.918550462,724.72,55.6355697793,33.4605993133,10.0285036395,38.049954044,101.075411616,145.189423926,140.499652523,47.9010570406,16.695,68.38,23.721820284,26.3476388004,68.5093714422,47.571711935,66.24,56.4585367082,153.379818406,139.503902174,68.7318077659,51.7000326287,36.0460746256,56.9120547447,27.7863899918,108.13337589,10.4442327316,29.6950742365,84.5874355464,21.41992277,61.8181191056,57.96,34.5962424338,41.5852855166,64.1376015374,45.792404845,79.7254581483,58.4884648847,96.4475732643,14.38,58.4053803394,27.4809163349,23.3252613063,34.2804953041,167.81,40.8732686556,96.4292011442,6.1,70.49,39.3223878297,106.834455204,45.96,10.7896332172,121.028494567,49.466027609,67.5700276609,33.7587066988,29.01,77.41,70.7,60.2357871867,71.1096156187
2015-09-30,33.6407804039,82.22,44.14,14.2605297328,121.085206718,174.596568495,723.83,56.1277457327,34.5303710456,9.98042835842,38.4773748957,101.006712919,148.756952617,141.311054636,47.9862733904,16.45,69.43,24.2815590231,26.9523387073,70.5647499968,48.163931206,66.66,56.999088319,157.065415734,141.518860248,68.7891559576,52.2304325315,36.7414972872,57.3016238776,26.2049012166,110.604229754,10.8509858116,30.430481546,86.3604302798,21.7406384921,62.9326706568,59.32,35.0431469977,41.6212356229,66.2028380704,46.6375514317,81.38481577,58.2308484815,99.7050362364,14.96,60.0159573856,28.0979317275,24.2401703326,34.8693745532,172.0,41.1396059891,101.591491987,6.07,71.88,39.7206372362,108.305873416,46.18,10.6801863883,122.704273722,49.9286872592,69.4566979784,34.3826042526,29.37,78.79,68.86,61.2368836811,71.6917886239
2015-10-01,33.0626254246,83.75,43.14,14.2508154755,118.400025206,174.328080777,736.35,56.7085133578,34.5675804971,9.69197667176,38.8573045417,101.497417899,146.578461708,141.320830565,47.3613534923,16.72,72.91,23.9993766835,26.6355911371,69.5906369377,48.4260610473,67.44,56.8992941755,157.203011368,142.236381903,68.0053973375,52.1001588711,36.1263157019,58.2056240451,25.7083872988,112.07908051,10.7408235191,30.3824157088,86.5650065952,21.5268280107,62.6869427557,58.65,35.6357813107,40.4977947996,67.0385384349,46.3921862936,81.8044234445,57.324420396,99.285947433,14.77,60.4356835249,27.7562001255,23.7777969537,34.9852196514,171.66,41.0825337034,99.5983294993,6.18,73.19,40.1473330289,107.850208421,46.4,10.8899594771,125.14444337,49.8419385748,68.8537414852,34.1681394685,29.17,80.62,72.2,60.6985582077,71.6730088496
2015-10-02,33.9739544597,83.99,44.0,14.5131004229,119.553586939,177.182005777,740.78,56.4919559383,35.1443269963,9.75928206531,39.7311427274,102.213847168,148.766945694,142.591701343,47.910525524,16.99,73.93,24.0273588561,27.0099291747,69.4737433707,49.5328314883,66.95,56.9824559618,158.608452482,143.032536069,67.7473304748,52.6863903426,37.0000518665,59.1595689733,25.7083872988,112.826082841,11.0458883291,30.8486543299,87.1884772706,21.3032988711,65.9252854516,59.78,36.0826858745,40.8033707035,67.4611914928,47.1101065125,82.9774176254,58.2880965711,99.6574125088,15.91,61.1091975624,28.4111856961,24.3975740361,35.6127139332,175.21,41.8434975136,101.083235553,6.26,73.62,40.9533139707,109.786784648,46.92,11.0814914277,126.53602606,50.5937605065,69.4177975595,34.4752140457,30.14,79.71,74.09,61.3691039729,72.2645717419
2015-10-05,34.6305033345,85.84,44.29,14.6685285398,117.508195968,178.832708042,747.28,58.4705032712,35.0513033674,9.95158318975,40.2345495083,102.223661268,148.077423342,144.752181667,48.6301302551,17.4,75.27,25.0440444599,27.9985655304,69.3081441506,50.7561040809,68.12,56.9408750686,158.244806879,147.357324131,68.9612005327,53.2447060298,37.873788031,58.3854251834,26.9496720933,114.157279302,11.5161965779,31.4062180417,88.9517302746,21.8669810492,65.2407577273,60.48,36.9862103189,42.0885870054,68.9404771955,46.9919677423,83.6449752893,59.5475545425,100.838480955,17.57,60.650427131,29.3224699684,25.007513387,36.2884770059,177.24,42.5378769904,102.827252729,6.36,74.12,41.5127595656,110.812030886,47.55,11.2730233783,129.593588028,51.2684724965,69.5636741305,35.2160923908,30.99,79.49,75.5,62.209647256,73.9923109832
2015-10-06,34.1993369093,85.15,44.8,14.8045281422,113.524045783,175.37219968,744.62,58.7658088433,34.7164183033,9.97081330219,39.8071286566,101.173552612,144.609825428,145.084563255,48.0714897401,17.32,74.42,25.3984853126,28.0561559977,66.9410494172,49.7367102537,65.19,56.5001176013,157.871333017,148.920145271,67.6135180275,51.830306289,38.6405360938,57.6212703457,26.356556889,113.659277748,11.8636315004,30.656390981,88.4646438094,21.5559839854,64.3017261055,59.22,36.0729705579,41.7830111015,68.3833436191,46.7011646157,83.9978271974,60.5493961107,99.3526206517,18.22,60.1233291886,29.7401419265,25.3321585254,36.4236296205,174.12,41.9766661803,100.714500492,6.09,72.79,41.1050280303,108.998863928,47.55,11.2821439473,128.691999243,51.1720850694,68.824566171,34.6506852327,30.58,81.28,74.85,62.0302054315,73.56976606
2015-10-07,34.8264880732,80.65,45.9,14.9502420019,115.007196582,181.855680865,736.0,58.017701394,34.6885112147,10.0669638644,38.8857992651,103.087302031,142.581230682,144.644646447,48.1377691233,17.42,75.0,25.6876344293,28.7088479607,65.7039258322,49.756127279,62.9,55.701764453,158.922956788,150.355188583,66.0937909471,52.2583483158,38.7296928453,64.0291831353,26.3102197637,114.588242186,11.8678685116,30.7669424066,88.9030216281,22.0516355559,63.898030268,59.48,36.4421525889,41.4774351975,68.9596886981,46.4648870753,84.4937271763,61.1123356585,99.8698143342,18.62,59.5913507097,30.1008586176,25.597777275,36.3560533132,174.98,42.8137263716,98.6515773178,6.17,74.17,41.6549914965,110.109547353,47.68,11.5283993124,131.876959626,52.3480116805,69.9235030054,35.3330731822,30.87,82.09,76.36,62.672418277,73.8702424498
2015-10-08,35.2870522092,82.26,47.31,15.2222412066,113.116906348,194.882307174,735.31,58.293319928,34.6513017631,10.4034908322,39.6741532805,104.009827392,141.89170833,148.261740201,48.6017248052,17.425,75.09,26.0327478911,29.2175637554,64.4862845084,49.2609931343,62.08,55.9784704935,159.846813185,152.891087037,68.1487678168,52.9711326791,39.2111393033,66.1518354623,26.8291955674,115.938592553,12.3635988279,31.3052797835,90.2029448775,21.8475437328,64.8476625601,59.96,36.9182031026,41.9268115269,70.2852823797,46.7738653973,85.6355343003,62.0092223957,101.987364844,18.72,60.9627814673,30.8073170818,25.745343247,36.5780897514,169.59,43.7459070391,101.252654364,6.25,75.14,41.4463846645,111.030370363,47.8,11.5101581742,133.954533784,53.3793571509,70.2444314615,35.9131029392,31.45,77.3,75.86,63.1635222177,73.7106143677
2015-10-09,35.5026354219,83.82,51.57,15.202812692,113.330169861,200.381333394,736.92,58.0570754703,34.3722308764,10.3746456635,39.6646550393,105.148262944,137.524733435,150.519979815,48.8497990678,17.395,75.25,26.0327478911,29.2655558115,65.4896209592,49.3677867734,63.36,55.9113902413,160.780497841,152.674847634,67.9002589861,53.0930563202,39.5945133347,66.4365205979,25.4112795322,116.197170283,12.4144429629,31.4446707115,90.6036730972,21.8864183657,64.3399383644,58.77,36.9473490525,42.4840381752,70.4389744008,46.3467483051,86.0673101035,61.5321549823,103.261727821,18.16,60.9774230768,31.6569765861,25.6469659323,36.925625046,171.88,44.487846754,100.29593637,6.28,76.48,41.6265451103,112.103081704,48.04,11.2821439473,134.150531346,53.3697184082,70.7793122216,35.835115745,31.22,78.65,77.57,62.9840803932,73.410137978
2015-10-12,35.2674537354,83.92,51.55,15.1542414054,114.076592159,196.741833219,744.06,57.9881708368,34.5675804971,10.1919595953,39.9306057915,105.668410222,139.093646612,150.187598227,48.4782814852,17.47,75.88,26.0793848454,28.5168797363,66.7462268054,48.7464419644,63.05,55.5508338855,161.43899123,151.78040283,67.6421921234,53.618265851,39.1754766027,66.7961228745,25.0220476795,116.743056602,12.4144429629,31.9157159162,91.1021399072,22.1293848218,64.7160303612,57.34,37.1125094348,41.7919986281,70.900050464,45.7651420519,85.9137898179,61.0169221758,104.80437774,18.03,61.7046230158,31.8574580421,25.9224224133,36.8674744553,167.81,44.4593106111,100.116551746,6.26,75.98,41.8635983285,112.416351388,48.1,11.117973704,134.326929152,53.475744578,71.5573206,36.2055549175,30.74,72.27,77.51,63.2107437504,72.3396908394
2015-10-13,34.9146812057,83.65,52.08,14.7073855691,109.947035033,196.184969805,740.0,57.1711587541,34.4559521424,10.0958090331,39.4271990106,104.441647774,139.343473551,148.867847803,47.9162420654,17.36,76.63,25.9767835459,27.7586052499,66.2104646229,47.8435502889,63.46,55.6933794215,160.711700024,148.89065808,66.8966656311,53.0742988369,38.8010182465,64.7633711166,24.9015711536,116.465324966,12.3847838841,31.6705801464,89.2939759888,21.9447303152,64.4339613636,56.91,36.3741453727,40.9921087618,70.0931673534,45.6742660748,85.5683691754,59.3567275771,104.497764092,18.18,61.4020297526,31.9147384582,25.9716110707,36.654255623,167.13,43.8600516106,100.036825247,6.13,74.72,41.7213663976,112.786579196,47.6,10.9720445987,132.317954141,52.6757289328,70.7404118027,35.6401477594,30.27,69.31,76.5,63.0218576194,71.0157167469
2015-10-14,34.3463254633,83.8,51.37,14.9988132884,113.863328645,194.325443759,729.38,56.452581862,32.4001299439,9.99965847086,38.6768379598,102.537712454,140.092954369,146.482521111,47.1351025327,17.205,75.58,25.9488013733,27.547440203,63.424501274,45.7076775082,61.38,53.4629610345,159.178491536,148.153478297,65.730585733,52.6053617558,38.3819815145,63.3898901991,24.6884203771,115.182013269,12.4652870979,31.0985966834,88.3654593821,22.2460087208,62.8731795766,56.77,35.2957452294,40.4528571666,69.199832481,45.2289737872,86.5854410673,58.9178255568,103.434197998,18.82,61.4166713621,32.3443415783,26.9160332914,36.1115167772,164.32,43.184696229,99.5385346247,6.05,75.12,41.7213663976,113.251737212,47.56,11.4463141907,131.014570353,51.9817394574,69.797076644,35.4500539735,30.11,67.97,74.93,56.6941722298,70.2363561109
2015-10-15,34.865685021,86.77,52.16,15.2708124931,118.138292712,198.601359265,737.43,57.0038189299,33.0047835317,9.90350790864,39.2562306699,102.900834139,145.129465461,148.369275421,47.1541547164,17.375,77.7,26.2566052717,27.5666370255,64.6713659896,45.3872965911,62.8,53.4965011606,161.763323795,149.509889098,65.7593644483,52.8961027461,39.1665609276,64.8033269251,24.5494090011,116.656864025,12.1898813666,31.3100863672,90.3397789038,22.5472871263,63.3903060723,56.98,36.0146786583,40.6056451186,69.7857833113,45.8560180289,87.0172168705,58.641126457,104.42111068,18.66,62.8564296307,32.2488742183,26.9848974117,36.3925779652,170.66,43.6243810512,98.2629106327,6.31,77.7,41.7355895907,113.555513875,48.03,11.4371936216,132.229755238,52.2822119398,69.758176225,35.5524121659,29.4,68.46,77.29,56.0330707712,70.8185291161
2015-10-16,35.0616697597,88.67,52.04,15.3776693236,117.362789027,197.914777082,739.82,57.3778726545,32.2791992263,9.82658745886,39.5981673513,104.687000263,144.240081558,148.652777364,47.1446286245,17.38,78.77,26.3498791803,27.1922989879,65.4116919145,46.4066904182,63.46,54.6200953856,162.529928039,149.873564457,67.2078931181,53.4025547937,39.6390917104,65.3577137682,24.679152952,117.547520651,12.2280144679,31.7974216613,91.5028681269,22.4112259109,63.2492715734,56.18,36.4421525889,41.2797096126,69.9106580784,45.8651056266,86.3263755854,57.0381799479,104.334875591,18.5,63.6763597633,32.2870611623,27.4079198647,36.2181261934,171.78,43.9015736565,100.844056054,6.32,77.62,41.9073409882,113.061876797,48.43,11.4463141907,132.386553288,52.7086890116,70.4389335561,35.5621605652,29.33,69.62,78.69,55.6175212829,71.7199582855
2015-10-19,35.5026354219,88.4,52.44,15.3533836803,115.317398056,200.432245086,744.02,57.732239341,32.6233866532,9.75928206531,39.5031849398,106.463352288,143.610517671,149.786785135,47.0588937978,17.53,77.93,26.3498791803,27.3170783337,65.3435040003,46.2804797539,63.83,55.0896571513,164.692145139,149.77527382,67.9561397158,53.1587075115,39.8708992643,66.5613824995,24.9386408539,117.892290957,12.2788586029,32.0049010439,91.9524656417,22.2265714043,64.3493406643,56.85,36.7530427203,41.0460339214,70.8039929508,46.0832079716,87.1515471204,56.1985413003,104.670234269,19.16,65.0136267653,32.1534068582,27.3587312074,35.7335379382,167.96,44.0258324106,99.8375089978,6.5,78.9,41.8310070337,112.748607114,48.4,11.4691156134,132.474752191,52.6893036901,70.9154636879,35.4987959699,28.23,69.22,78.53,55.5797440567,71.7011785111
2015-10-20,35.5908285543,86.84,52.0,15.7273825868,116.21892109,199.427247978,745.94,57.5452124787,32.8466433626,9.92273802108,39.0092764,104.981423251,144.859652367,151.09675963,47.1446286245,17.64,77.53,26.5830639518,27.9793687079,65.2947983474,45.8824307357,64.12,53.4378059399,165.114760299,151.367582151,66.9201059652,53.0836775785,40.2096949199,65.3477248161,25.1610590555,117.652867133,12.1009041304,31.816722069,92.1674905401,22.4986938351,64.4339613636,56.95,36.6461742377,41.6212356229,70.235092558,46.01050719,87.5065627808,56.9523078135,104.957684565,17.09,64.603661699,32.1915938023,27.3193802815,35.7238461731,166.06,44.1118577019,99.1697995645,6.33,78.26,41.7642148236,109.084301115,48.18,11.3915907762,133.180343414,52.7765376366,71.0029896304,35.5670347648,28.23,68.76,79.88,55.4853009912,71.5227706547
2015-10-21,35.1792606029,86.13,51.13,15.610811499,116.810242651,205.327874565,745.29,56.8167920676,32.4094323068,9.66313150309,39.2277359465,106.767589375,146.018849364,151.732195019,47.3542026455,17.65,75.83,26.3778613529,27.9601718855,65.8013371381,44.7077007063,64.28,52.6579980077,165.321153749,153.313736779,67.3230079793,53.4400697602,41.0477683839,65.5425093825,25.0035128293,118.083830017,11.9610827591,32.1400038977,91.7472146024,21.9738862899,63.6347658702,57.3,36.9959256355,41.0280588682,70.1193840036,45.7378792587,87.9095535305,56.1603759073,104.622325886,16.43,64.652467064,31.8860982502,26.9652219488,35.4912438106,159.81,44.1692078961,95.4027224632,6.22,76.81,41.2012519096,109.758305586,47.665,11.4736758979,133.582138416,51.9138908323,70.4194833467,35.3330731822,28.12,55.42,78.23,55.3814136191,70.2175763366
2015-10-22,35.3654461047,88.46,52.59,15.7468111014,121.502039949,208.910042476,761.59,57.7716134173,32.7071079192,9.74966700909,40.2630442317,107.994351823,143.37068381,154.606318164,48.9926904457,17.71,77.37,27.0587608857,28.8432257178,65.2168693027,42.2805725463,64.8,53.739667075,170.382707413,156.989806631,66.517203951,55.550286625,41.8858418479,66.7361891617,25.3093378565,119.098987031,12.1898813666,33.0471230589,94.6695984488,22.3140393285,64.4151567637,58.24,37.1999472842,40.8213457567,70.7943505713,45.3289373619,87.5833229236,57.1526761272,105.705055333,16.72,64.623183845,32.8216783785,27.9391573639,36.6251803277,166.14,43.6817312454,95.6020387119,6.11,76.97,42.3558029705,112.273956077,49.48,11.5375198815,135.052120132,52.3112899219,71.8685239514,36.0154611316,28.03,56.79,79.89,55.6269655894,69.3912662647
2015-10-23,36.3649682723,87.86,52.39,15.9702390195,125.612209483,207.964748166,762.24,58.2834764089,32.7443173708,10.134269258,39.2087394642,106.806845774,146.208717838,152.25031926,48.9926904457,17.855,78.56,27.375892175,29.1791701105,64.0479336318,40.7951701124,62.53,53.5887365075,172.987196192,156.793225356,61.0204693298,54.7061998791,40.4325867986,66.8960123958,24.9757105541,119.338410855,12.3000436591,32.9699214282,95.7251752227,22.4792565186,61.1055471913,58.05,36.7433274037,39.5990421409,70.9197015053,43.5932061999,87.6600830664,57.0381799479,107.123143457,17.24,63.7056429823,33.0985337225,28.1260742618,36.8965497506,159.2,44.933877152,87.8685682605,6.18,77.39,42.8233484415,112.273956077,49.72,11.5010376052,133.474339757,52.5439137793,69.7873515392,36.4248939013,27.44,58.18,79.85,55.0603071963,68.0109528491
2015-10-26,36.0905896381,88.84,53.61,15.8633821891,119.825013229,206.770692195,768.07,58.1259801038,32.3257110408,9.80735734642,39.2942236345,105.815621716,146.438558622,153.218136237,49.1641600993,17.945,78.22,27.0027965406,28.8432257178,64.2524973742,42.88250033,63.68,54.2595390299,172.947883154,155.171429833,62.804749678,54.6874423958,39.8263208885,66.3715924091,24.9942454043,119.721488973,11.8932905791,32.6273391917,95.5003764653,21.8766997075,61.3312023894,58.79,36.4810138554,40.7404580174,71.5078866571,44.2202504417,87.6408930307,56.9046010722,109.058642114,16.58,64.1204885851,31.6474298501,27.9981837527,37.1873027038,154.11,44.9434355177,89.6424828744,6.08,77.78,42.9760163503,111.372119109,49.89,11.779214962,133.278342195,52.9897761725,70.4486586608,36.7319684785,27.78,59.74,78.95,54.7958666129,69.3319203018
